2014-09-18,168,70
2014-09-17,1846,82
2014-09-16,444,172
2014-09-15,874,60
2014-09-12,382,104
2014-09-11,366,162
2014-09-10,674,2
2014-09-09,6368,284
2014-09-08,380,20
2014-09-05,4660,2164
2014-09-04,608,580
2014-09-03,2260,736
2014-09-02,60,586
2014-08-29,170,20
2014-08-28,46,150
2014-08-27,176,36
2014-08-26,538,92
2014-08-25,152,38
2014-08-22,1168,296
2014-08-21,846,26
2014-08-20,892,20
2014-08-19,676,260
2014-08-18,2442,242
2014-08-15,4924,804
2014-08-14,896,12
2014-08-13,294,268
2014-08-12,994,814
2014-08-11,940,540
2014-08-08,128,572
2014-08-07,800,322
2014-08-06,1882,1302
2014-08-05,1526,1382
2014-08-04,1794,2912
2014-08-01,230,1450
2014-07-31,1492,156
2014-07-30,1374,196
2014-07-29,76,1652
2014-07-28,18,8
2014-07-25,680,146
2014-07-24,498,46
2014-07-23,192,178
2014-07-22,60,58
2014-07-21,72,148
2014-07-18,64,20
2014-07-17,336,160
2014-07-16,228,102
2014-07-15,376,6246
2014-07-14,582,944
2014-07-11,102,104
2014-07-10,1076,190
2014-07-09,216,94
2014-07-08,190,288
2014-07-07,46,412
2014-07-03,196,8
2014-07-02,272,72
2014-07-01,530,28
2014-06-30,118,18
2014-06-27,190,20
2014-06-26,428,100
2014-06-25,816,478
2014-06-24,1028,482
2014-06-23,110,58
2014-06-20,346,130
2014-06-19,448,424
2014-06-18,54,232
2014-06-17,920,2144
2014-06-16,934,348
2014-06-13,228,500
2014-06-12,228,270
2014-06-11,102,112
2014-06-10,84,10
2014-06-09,298,12
2014-06-06,168,106
2014-06-05,146,270
2014-06-04,162,32
2014-06-03,246,150
2014-06-02,476,104
2014-05-30,1232,294
2014-05-29,570,494
2014-05-28,140,264
2014-05-27,348,82
2014-05-23,114,102
2014-05-22,354,90
2014-05-21,184,396
2014-05-20,244,172
2014-05-19,288,112
2014-05-16,228,482
2014-05-15,306,636
2014-05-14,400,906
2014-05-13,628,512
2014-05-12,598,146
2014-05-09,218,150
2014-05-08,354,468
2014-05-07,2252,922
2014-05-06,164,272
2014-05-05,298,248
2014-05-02,1006,360
2014-05-01,1338,1392
2014-04-30,2798,1300
2014-04-29,4976,1544
2014-04-28,3402,434
2014-04-25,424,1004
2014-04-24,1406,386
2014-04-23,772,100
2014-04-22,468,218
2014-04-21,278,128
2014-04-17,44,162
2014-04-16,120,54
2014-04-15,358,118
2014-04-14,300,276
2014-04-11,396,384
2014-04-10,842,286
2014-04-09,1436,62
2014-04-08,1608,88
2014-04-07,302,752
2014-04-04,3008,876
2014-04-03,1866,754
2014-04-02,660,1198
2014-04-01,296,24
2014-03-31,954,160
2014-03-28,896,880
2014-03-27,818,186
2014-03-26,3546,516
2014-03-25,256,458
2014-03-24,456,964
2014-03-21,202,502
2014-03-20,82,210
2014-03-19,62,166
2014-03-18,196,74
2014-03-17,282,180
2014-03-14,444,166
2014-03-13,504,3242
2014-03-12,522,1342
2014-03-11,178,494
2014-03-10,308,368
2014-03-07,238,124
2014-03-06,144,98
2014-03-05,78,382
2014-03-04,278,148
2014-03-03,208,182
2014-02-28,138,92
2014-02-27,94,142
2014-02-26,3068,18
2014-02-25,82,8
2014-02-24,102,144
2014-02-21,176,36
2014-02-20,188,454
2014-02-19,376,166
2014-02-18,1408,406
2014-02-14,180,60
2014-02-13,548,210
2014-02-12,468,242
2014-02-11,520,90
2014-02-10,584,188
2014-02-07,370,170
2014-02-06,264,408
2014-02-05,524,812
2014-02-04,4978,1486
2014-02-03,5438,664
2014-01-31,1362,760
2014-01-30,8474,3250
2014-01-29,214,1720
2014-01-28,184,40
2014-01-27,326,1094
2014-01-24,24,174
2014-01-23,32,380
2014-01-22,4,196
2014-01-21,164,360
2014-01-17,206,486
2014-01-16,134,32
2014-01-15,184,120
2014-01-14,106,80
2014-01-13,46,70
2014-01-10,158,28
2014-01-09,318,42
2014-01-08,188,72
2014-01-07,52,24
2014-01-06,66,162
2014-01-03,936,30
2014-01-02,474,66
2013-12-31,134,68
2013-12-30,102,28
2013-12-27,4200,250
2013-12-26,272,84
2013-12-24,22,22
2013-12-23,96,102
2013-12-20,462,524
2013-12-19,386,286
2013-12-18,110,112
2013-12-17,14,2
2013-12-16,6,20
2013-12-13,8,18
2013-12-12,72,20
2013-12-11,44,222
2013-12-10,368,4
2013-12-09,56,28
2013-12-06,82,278
2013-12-05,138,46
2013-12-04,106,104
2013-12-03,126,424
2013-12-02,232,92
