2014-06-10,882,2478,1070200
2014-06-09,3948,524,1960100
2014-06-06,1724,972,1086100
2014-06-05,1282,312,1383500
2014-06-04,1790,980,1297900
2014-06-03,1336,1326,891500
2014-06-02,2420,1226,2112300
2014-05-30,2568,652,1828900
2014-05-29,780,738,1437800
2014-05-28,1014,1022,1169000
2014-05-27,2426,586,2428700
2014-05-23,6982,1542,3173800
2014-05-22,748,508,1580900
2014-05-21,2180,492,778800
2014-05-20,1264,88,704600
2014-05-19,1372,702,665000
2014-05-16,2116,2350,1023100
