2015-03-30,45632,15428
2015-03-27,11786,678
2015-03-26,256,558
2015-03-25,138,54
2015-03-24,472,422
2015-03-23,674,28
2015-03-20,1084,836
2015-03-19,1258,84
2015-03-18,1218,20
2015-03-17,40,272
2015-03-16,1334,136
2015-03-13,76,38
2015-03-12,72,6
2015-03-11,214,206
2015-03-10,270,192
2015-03-09,322,218
2015-03-06,1056,82
2015-03-05,350,58
2015-03-04,84,136
2015-03-03,360,260
2015-03-02,3792,160
2015-02-27,534,2276
2015-02-26,3242,1952
2015-02-25,8794,7852
2015-02-24,212,326
2015-02-23,48,604
2015-02-20,216,6
2015-02-19,122,456
2015-02-18,110,92
2015-02-17,176,472
2015-02-13,148,78
2015-02-12,126,36
2015-02-11,106,1098
2015-02-10,48,14
2015-02-09,46,232
2015-02-06,120,68
2015-02-05,88,12
2015-02-04,116,80
2015-02-03,30,10
2015-02-02,40,64
2015-01-30,62,42
2015-01-29,112,154
2015-01-28,276,7272
2015-01-27,126,178
2015-01-26,2562,30
2015-01-23,502,50
2015-01-22,480,224
2015-01-21,394,18
2015-01-20,260,68
2015-01-16,7692,34
2015-01-15,550,306
2015-01-14,96,0
2015-01-13,156,140
2015-01-12,304,1128
2015-01-09,222,184
2015-01-08,1554,8340
2015-01-07,502,9506
2015-01-06,1512,268
2015-01-05,796,640
2015-01-02,694,130
2014-12-31,262,68
2014-12-30,60,32
2014-12-29,222,14
2014-12-26,56,30
2014-12-24,102,520
2014-12-23,492,164
2014-12-22,1240,34
2014-12-19,3226,116
2014-12-18,50,60
2014-12-17,246,2
2014-12-16,76,128
2014-12-15,258,378
2014-12-12,90,94
2014-12-11,1864,530
2014-12-10,2844,142
2014-12-09,112,22
2014-12-08,50,116
2014-12-05,144,2
2014-12-04,138,76
2014-12-03,614,8
2014-12-02,90,184
2014-12-01,220,46
2014-11-28,182,18
2014-11-26,164,8
2014-11-25,126,40
2014-11-24,84,24
2014-11-21,402,128
2014-11-20,124,58
2014-11-19,172,66
2014-11-18,170,160
2014-11-17,1824,98
2014-11-14,192,64
2014-11-13,76,84
2014-11-12,194,746
2014-11-11,294,840
2014-11-10,146,232
2014-11-07,122,3244
2014-11-06,348,276
2014-11-05,8124,96
2014-11-04,236,24
2014-11-03,434,260
2014-10-31,1136,350
2014-10-30,7348,1502
2014-10-29,3126,1228
2014-10-28,298,116
2014-10-27,420,94
2014-10-24,1392,172
2014-10-23,714,126
2014-10-22,682,58
2014-10-21,11434,264
2014-10-20,2350,790
2014-10-17,226,200
2014-10-16,1588,784
2014-10-15,170,86
2014-10-14,150,126
2014-10-13,350,400
2014-10-10,206,348
2014-10-09,406,298
2014-10-08,5756,1232
2014-10-07,164,230
2014-10-06,1062,366
2014-10-03,3586,266
2014-10-02,2224,250
2014-10-01,4500,100
2014-09-30,4400,818
2014-09-29,276,130
2014-09-26,676,110
2014-09-25,364,210
2014-09-24,9682,1270
2014-09-23,632,372
2014-09-22,644,882
2014-09-19,340,1554
2014-09-18,38,192
2014-09-17,354,118
2014-09-16,1912,656
2014-09-15,148,170
2014-09-12,104,34
2014-09-11,56,50
2014-09-10,394,336
2014-09-09,520,860
2014-09-08,5662,272
2014-09-05,8806,206
2014-09-04,330,76
2014-09-03,526,72
2014-09-02,1888,1736
2014-08-29,62,64
2014-08-28,292,678
2014-08-27,116,152
2014-08-26,316,56
2014-08-25,376,78
2014-08-22,88,56
2014-08-21,672,148
2014-08-20,2272,3588
2014-08-19,2728,322
2014-08-18,914,200
2014-08-15,964,76
2014-08-14,354,152
2014-08-13,160,176
2014-08-12,218,268
2014-08-11,490,104
2014-08-08,1484,412
2014-08-07,50,86
2014-08-06,560,292
2014-08-05,892,236
2014-08-04,1278,656
2014-08-01,2592,3286
2014-07-31,722,1774
2014-07-30,4364,532
2014-07-29,2300,272
2014-07-28,4304,1480
2014-07-25,324,16
2014-07-24,218,370
2014-07-23,1448,694
2014-07-22,1640,156
2014-07-21,1476,88
2014-07-18,2390,198
2014-07-17,344,96
2014-07-16,496,1136
2014-07-15,1990,1080
2014-07-14,406,1500
2014-07-11,238,148
2014-07-10,156,270
2014-07-09,246,96
2014-07-08,430,176
2014-07-07,260,156
2014-07-03,474,706
2014-07-02,2464,2644
2014-07-01,548,310
2014-06-30,1510,1426
2014-06-27,424,32
2014-06-26,238,132
2014-06-25,130,1178
2014-06-24,1088,1256
2014-06-23,742,236
2014-06-20,1332,478
2014-06-19,232,262
2014-06-18,940,504
2014-06-17,312,124
2014-06-16,278,116
2014-06-13,310,232
2014-06-12,436,1836
