2013-09-18,10562,11780,3491100
2013-09-17,2148,1262,2726300
2013-09-16,3334,2662,4187700
2013-09-13,2574,606,2350200
2013-09-12,5400,1452,3735200
2013-09-11,10852,3096,3638900
2013-09-10,4412,1494,3927100
2013-09-09,10618,3862,5197600
2013-09-06,1334,754,3029600
2013-09-05,2448,2744,3890300
2013-09-04,274,1502,4311000
2013-09-03,830,1204,3723200
2013-08-30,788,1332,3210700
2013-08-29,1430,1962,3095100
2013-08-28,3230,1398,4491600
2013-08-27,5918,1772,6273300
2013-08-26,3090,3364,6080800
2013-08-23,3794,1202,4025200
2013-08-22,1836,822,4105300
2013-08-21,8882,4198,8825100
2013-08-20,1580,1436,5011100
2013-08-19,25108,2816,4198000
2013-08-16,1878,5596,3903800
2013-08-15,1426,2222,4006300
2013-08-14,810,2380,2948900
2013-08-13,2226,1866,2499800
2013-08-12,868,1360,2820800
2013-08-09,17634,1064,3880500
2013-08-08,15484,1818,3659300
2013-08-07,1624,574,3351500
2013-08-06,2870,1262,3580800
2013-08-05,5346,1270,2561700
2013-08-02,5184,2428,3943900
2013-08-01,33908,21812,8653300
2013-07-31,8120,7494,3338500
