26308.6
20328.7
7613.29
10266.6
3129.71
4847.29
5741.14
7772.86
4871.29
5222.86
5083.43
6913.14
1073.71
1682.71
1663.43
1818.57
1711.14
1803.14
5065.43
2472.71
4262
3599.43
5400
4889.29
3445.71
2383.57
6447
2388.86
2434.71
2000.43
2446.71
1960.57
2257
2464.71
3156.14
4269.14
3639.29
1316
2386.71
1936.29
1323.57
2345.43
1729.57
1904.71
2736.57
5443.71
2357.71
3843.29
3195.29
2545.71
2332.43
6990.43
1927.71
4133.71
1602.86
1524.57
2548.14
1736.29
4107.57
4660.14
5634.57
3197.71
2447.29
1446.14
1908.57
1173.29
1621.14
2579.29
2881.29
2279.71
1795.57
3901.71
1653.14
1570
1513.43
3000.86
2510.57
1825
1414.57
2794.57
2160
2142.29
2027.29
2872.14
2787.71
4855.14
3789.71
4842.43
3621.86
2251.14
2153.14
4229.86
1288.86
1653.71
1235.43
2163.86
1175.14
2397
2341
2414.86
5132
2748.29
2713.86
2026.14
3910.14
4678.29
2874.14
864.143
4440.57
4694.29
2118.14
1802.43
1946
1301.71
2044.14
2041.14
3525.43
2049.29
3730.43
2833
3565.14
4202.57
3194.86
3061.57
2396.57
1310
1208.43
1639.86
2571.43
3497.57
2387.71
2702.29
3968.29
5464.43
4216.43
5840.57
1348
1370.14
2694.43
1970.71
2171.86
2541.29
2893.14
2823.43
3439.71
3644.29
4242.57
4496
5958.14
4143.43
5385.71
2898.43
3029.43
1986
1203
1292.86
1645.14
2519.71
3937.57
1058.57
5076.71
3251.14
1513.86
1080
1259.43
1782.71
1727.71
2884.57
1796.71
2151.43
2855.86
4508.71
1843.43
