2015-01-26,1012,2018
2015-01-23,128,0
2015-01-22,8214,116
2015-01-21,122,2
2015-01-20,140,200
2015-01-16,204,90
2015-01-15,194,168
2015-01-14,5174,126
2015-01-13,902,94
2015-01-12,6518,7558
2015-01-09,6584,5472
2015-01-08,7408,6714
2015-01-07,1524,194
2015-01-06,504,320
2015-01-05,136,110
2015-01-02,68,152
2014-12-31,624,0
2014-12-30,78,14
2014-12-29,2,2
2014-12-26,128,8
2014-12-24,44,0
2014-12-23,532,100
2014-12-22,354,302
2014-12-19,380,0
2014-12-18,274,42
2014-12-17,128,0
2014-12-16,40992,16410
2014-12-15,366,52
2014-12-12,98,340
2014-12-11,172,0
2014-12-10,632,0
2014-12-09,18,0
2014-12-08,120,6
2014-12-05,20,30
2014-12-04,198,32
2014-12-03,102,54
2014-12-02,92,0
2014-12-01,86,126
2014-11-28,58,30
2014-11-26,472,94
2014-11-25,152,108
2014-11-24,10592,222
2014-11-21,238,0
2014-11-20,996,0
2014-11-19,1576,40
2014-11-18,19364,128
2014-11-17,452,48
2014-11-14,142,0
2014-11-13,278,0
2014-11-12,70,4
2014-11-11,94,0
2014-11-10,182,48
2014-11-07,550,94
2014-11-06,798,172
2014-11-05,236,8
2014-11-04,170,968
2014-11-03,186,120
2014-10-31,224,306
2014-10-30,264,190
2014-10-29,434,80
2014-10-28,1492,946
2014-10-27,766,488
2014-10-24,968,202
2014-10-23,850,40
2014-10-22,488,40
2014-10-21,506,944
2014-10-20,146,0
2014-10-17,158,38
2014-10-16,168,36
2014-10-15,1072,30
2014-10-14,3248,1524
2014-10-13,118,76
2014-10-10,440,452
2014-10-09,660,208
2014-10-08,624,62
2014-10-07,28,64
2014-10-06,316,114
2014-10-03,1932,110
2014-10-02,166,122
2014-10-01,8478,6460
2014-09-30,66,20
2014-09-29,254,40
2014-09-26,172,912
2014-09-25,52,136
2014-09-24,444,466
2014-09-23,162,248
2014-09-22,1806,36
2014-09-19,1982,418
2014-09-18,6514,130
2014-09-17,8670,8798
2014-09-16,450,676
2014-09-15,9998,9170
2014-09-12,1108,0
2014-09-11,504,70
2014-09-10,72,26
2014-09-09,2792,100
2014-09-05,46,0
2014-09-03,14,14
2014-09-02,118,104
2014-08-29,172,66
2014-08-28,36,0
2014-08-27,22,0
2014-08-26,438,196
2014-08-25,230,162
2014-08-22,6,120
2014-08-21,126,36
2014-08-20,174,280
2014-08-19,264,0
2014-08-18,7342,198
2014-08-15,870,112
2014-08-14,12,88
2014-08-13,60,22
2014-08-11,44,0
2014-08-08,12,0
2014-08-07,112,0
2014-08-06,102,54
2014-08-05,76,0
2014-08-04,56,14
2014-08-01,934,44
2014-07-31,1214,156
2014-07-30,100,214
2014-07-29,426,608
2014-07-28,2206,2082
2014-07-25,372,144
2014-07-24,5438,112
2014-07-23,70,6
2014-07-22,132,8
2014-07-21,44,4
2014-07-18,1726,14
2014-07-17,910,56
2014-07-16,1584,0
2014-07-15,188,0
2014-07-14,360,0
2014-07-11,46,2
2014-07-10,232,0
2014-07-09,138,0
2014-07-08,362,36
2014-07-07,8,0
2014-07-03,246,32
2014-07-02,174,40
2014-07-01,416,420
2014-06-30,2358,20
2014-06-27,430,36
2014-06-26,2248,10
2014-06-25,284,34
2014-06-24,200,44
2014-06-23,820,26
2014-06-20,354,30
2014-06-19,372,2
2014-06-18,432,68
2014-06-17,244,62
2014-06-16,270,34
2014-06-13,340,26
2014-06-12,440,72
2014-06-11,142,50
2014-06-10,420,0
2014-06-09,564,282
2014-06-06,644,0
2014-06-05,740,22
2014-06-04,1372,84
2014-06-03,9032,92
2014-06-02,19024,206
2014-05-30,106,0
2014-05-29,132,0
2014-05-28,2,20
2014-05-27,18,42
2014-05-23,118,0
2014-05-22,1316,18
2014-05-21,134,0
2014-05-20,60,0
2014-05-19,38,48
2014-05-16,72,14
2014-05-15,288,0
2014-05-14,44,16
2014-05-13,96,28
2014-05-12,86,80
2014-05-09,196,20
2014-05-08,118,108
2014-05-07,48,20
2014-05-06,56,34
2014-05-05,9134,32
2014-05-02,80,36
2014-05-01,458,24
2014-04-30,896,46
2014-04-29,1022,0
2014-04-28,274,20
2014-04-25,32,30
2014-04-24,30,4
2014-04-22,14,50
2014-04-21,302,0
2014-04-17,1208,0
2014-04-16,22,12
2014-04-15,104,48
2014-04-14,30,24
2014-04-11,64,0
2014-04-10,6,0
2014-04-09,566,50
2014-04-08,20,0
2014-04-07,26,0
2014-04-04,344,24
2014-04-03,84,20
