2015-02-20,59836,41546,6602000
2015-02-19,5934,2710,1350300
2015-02-18,11858,9240,1427200
2015-02-17,6030,1610,1548600
2015-02-13,19022,10754,4286300
2015-02-12,22914,11252,3872200
2015-02-11,936,362,1711300
2015-02-10,3142,4682,1100200
2015-02-09,6450,7126,1158200
2015-02-06,3240,332,1284400
2015-02-05,5030,1876,990100
2015-02-04,3780,3138,1746500
2015-02-03,20632,7168,5201900
2015-02-02,4242,1646,1513800
2015-01-30,3186,1014,1177600
2015-01-29,4342,1992,2789000
2015-01-28,1328,126,1422200
2015-01-27,878,628,1207000
2015-01-26,1888,888,768300
2015-01-23,1230,1158,804300
2015-01-22,344,424,1367800
2015-01-21,6072,492,1483700
2015-01-20,5188,3106,3096500
2015-01-16,2324,5952,1004200
2015-01-15,1304,4206,1134900
2015-01-14,884,728,897200
2015-01-13,3444,1056,2141500
2015-01-12,666,1446,1069800
2015-01-09,98,262,952600
2015-01-08,1290,868,1890000
2015-01-07,12702,1038,2484800
2015-01-06,4526,3270,6192200
2015-01-05,532,1288,1337800
2015-01-02,176,44,1307200
2014-12-31,486,454,762300
2014-12-30,98,2366,700600
2014-12-29,1160,1198,727300
2014-12-26,1102,330,666200
2014-12-24,162,156,324700
2014-12-23,1482,3026,1561400
2014-12-22,3740,796,1473600
2014-12-19,5142,10748,2266500
2014-12-18,14988,3544,2494000
2014-12-17,4230,1140,1952700
2014-12-16,4808,6372,4189000
2014-12-15,548,278,865100
2014-12-12,172,1418,1196300
2014-12-11,746,2782,1101100
2014-12-10,226,500,1362500
2014-12-09,374,540,1156200
2014-12-08,2522,574,1885700
2014-12-05,178,1010,1165900
2014-12-04,4000,2864,2190200
2014-12-03,2560,444,1018000
2014-12-02,724,2108,1598400
2014-12-01,294,1556,1955100
2014-11-28,194,368,487700
2014-11-26,330,1920,962000
2014-11-25,1298,8988,4570700
2014-11-24,1482,3368,2765100
2014-11-21,2480,2714,3241100
2014-11-20,1908,11050,2255400
2014-11-19,2700,848,2070300
2014-11-18,6882,6220,3115400
2014-11-17,1774,1696,2321800
2014-11-14,8328,2588,4248100
2014-11-13,2418,7344,3884300
2014-11-12,4154,980,5376500
2014-11-11,5496,7110,4772000
2014-11-10,4612,7950,4531600
2014-11-07,30620,25310,25846400
2014-11-06,3392,3394,6456500
2014-11-05,3302,1418,1270700
2014-11-04,1682,2980,880700
2014-11-03,1882,1120,1130800
2014-10-31,3242,306,1286400
2014-10-30,4792,4404,1207000
2014-10-29,1922,338,719200
2014-10-28,3734,232,884700
2014-10-27,1760,336,784800
2014-10-24,9936,1466,1240700
2014-10-23,13922,624,1289300
2014-10-22,642,1294,921400
2014-10-21,3040,928,1017300
2014-10-20,3444,2510,1457700
2014-10-17,17748,14420,2751400
2014-10-16,6960,7728,1653100
2014-10-15,3330,3846,2390400
2014-10-14,4816,7324,2398000
2014-10-13,3768,6756,1936700
2014-10-10,9166,3834,1458400
2014-10-09,10680,10414,2246300
2014-10-08,15280,12458,1782400
2014-10-07,22502,9526,4262400
2014-10-06,16322,8710,3400600
2014-10-03,46376,12752,6006200
2014-10-02,3708,6354,3051600
2014-10-01,1568,4718,1545500
2014-09-30,3408,6364,1472400
2014-09-29,7802,10990,2128700
2014-09-26,12788,14966,3148200
2014-09-25,3364,11106,2763600
2014-09-24,13512,20412,5286900
2014-09-23,16342,17370,5724600
2014-09-22,1172,2192,785800
2014-09-19,7816,1068,2844500
2014-09-18,3848,780,1297300
2014-09-17,3108,1554,2138400
2014-09-16,2758,1584,2180700
2014-09-15,2318,912,2150400
2014-09-12,1766,920,1861100
2014-09-11,1212,382,1363300
2014-09-10,716,1164,1775100
2014-09-09,2072,1654,998700
2014-09-08,196,274,699100
2014-09-05,744,232,1266200
2014-09-04,652,248,1121900
2014-09-03,248,632,1096200
2014-09-02,326,164,857100
2014-08-29,458,312,740000
2014-08-28,458,290,638400
2014-08-27,1038,370,540800
2014-08-26,500,330,1251300
2014-08-25,1408,330,810400
2014-08-22,1132,1512,1721700
2014-08-21,3050,1010,2036200
2014-08-20,2644,2046,3810400
2014-08-19,6734,3216,6764800
2014-08-18,628,2476,970100
2014-08-15,11628,2510,1351700
2014-08-14,346,462,901700
2014-08-13,514,202,879100
2014-08-12,362,628,477300
2014-08-11,604,360,904200
2014-08-08,3320,966,4065700
2014-08-07,1266,1288,1097300
2014-08-06,502,280,903300
2014-08-05,456,290,675200
2014-08-04,836,154,767100
2014-08-01,732,316,1027200
2014-07-31,968,160,832400
2014-07-30,808,1556,1294300
2014-07-29,2462,422,863200
2014-07-28,306,274,768700
2014-07-25,270,48,572100
2014-07-24,932,164,658900
2014-07-23,3480,526,639900
2014-07-22,228,318,715800
2014-07-21,298,152,791000
2014-07-18,916,566,656900
2014-07-17,898,296,1100300
2014-07-16,680,782,1068300
2014-07-15,702,682,936200
2014-07-14,500,726,1088600
2014-07-11,880,216,1023500
2014-07-10,2102,874,1882200
2014-07-09,2246,1644,3237700
2014-07-08,1092,1256,2093100
2014-07-07,2734,422,1236900
2014-07-03,382,290,651500
2014-07-02,1014,1362,1520400
2014-07-01,3334,7374,4914800
2014-06-30,738,3068,749800
2014-06-27,392,1306,1485500
2014-06-26,684,4086,833900
2014-06-25,1144,2178,1049400
2014-06-24,1872,2828,1271700
2014-06-23,3972,3760,1261800
2014-06-20,10304,1662,2358000
2014-06-19,1306,1074,1116500
2014-06-18,284,1422,1112900
2014-06-17,704,324,1054900
2014-06-16,1842,366,1005300
2014-06-13,2974,256,701100
2014-06-12,4308,770,1683900
