2014-08-18,2774,5232,2014-12-23,2082,1970,2013-10-10,2114,356,2014-08-18,4200,8136,2014-06-18,54,232,2014-03-14,328,128,2014-12-24,102,520,2014-02-13,8960,5342,2014-11-25,58,302,2014-10-29,16,0,2014-12-31,3742,1476,2014-01-30,494,380,2014-10-22,488,40,2014-11-28,1254,78,2014-09-12,1136,346,2014-11-17,1774,1696,2013-12-02,1748,1584,2013-11-11,7240,7626
2014-08-15,4476,7606,2014-12-22,1158,1284,2013-10-09,984,480,2014-08-15,4846,3132,2014-06-17,920,2144,2014-03-13,246,38,2014-12-23,492,164,2014-02-12,788,716,2014-11-24,128,114,2014-10-28,100,0,2014-12-30,102,180,2014-01-28,42,0,2014-10-21,506,944,2014-11-26,718,920,2014-09-11,340,602,2014-11-14,8328,2588,2013-11-29,822,1694,2013-11-08,1852,1426
2014-08-14,7268,15362,2014-12-19,2804,1694,2013-10-08,1782,796,2014-08-14,1776,15332,2014-06-16,934,348,2014-03-12,122,34,2014-12-22,1240,34,2014-02-11,2056,5956,2014-11-21,2246,20,2014-10-27,2,236,2014-12-29,20,106,2014-01-27,400,172,2014-10-20,146,0,2014-11-25,966,350,2014-09-10,400,168,2014-11-13,2418,7344,2013-11-27,1468,2278,2013-11-07,14742,3678
2014-08-13,3250,5462,2014-12-18,20612,1890,2013-10-07,1614,1138,2014-08-13,1206,2270,2014-06-13,228,500,2014-03-11,228,24,2014-12-19,3226,116,2014-02-10,3472,510,2014-11-20,240,28,2014-10-24,30,126,2014-12-26,186,202,2014-01-22,40,0,2014-10-17,158,38,2014-11-24,1392,252,2014-09-09,1060,534,2014-11-12,4154,980,2013-11-26,1516,3038,2013-11-06,8116,2430
2014-08-12,13158,5518,2014-12-17,7976,826,2013-10-04,8854,1098,2014-08-12,3878,628,2014-06-12,228,270,2014-03-10,88,48,2014-12-18,50,60,2014-02-07,1346,1822,2014-11-19,466,1120,2014-10-23,30,0,2014-12-24,22,152,2014-01-21,74,0,2014-10-16,168,36,2014-11-21,3772,660,2014-09-08,1632,1800,2014-11-11,5496,7110,2013-11-25,1980,828,2013-11-05,15654,2368
2014-08-11,8908,3196,2014-12-16,3180,2086,2013-10-03,3848,1782,2014-08-11,2788,1538,2014-06-11,102,112,2014-03-07,74,66,2014-12-17,246,2,2014-02-06,3310,2146,2014-11-18,2542,1090,2014-10-22,4,20,2014-12-23,2732,2494,2014-01-17,144,40,2014-10-15,1072,30,2014-11-20,2864,852,2014-09-05,1040,2258,2014-11-10,4612,7950,2013-11-22,4290,10920,2013-11-04,34056,15904
2014-08-08,5272,4380,2014-12-15,3130,1478,2013-10-02,4708,1290,2014-08-08,2834,1676,2014-06-10,84,10,2014-03-06,218,138,2014-12-16,76,128,2014-02-05,3606,622,2014-11-17,296,194,2014-10-21,6,20,2014-12-22,204,46,2014-01-16,678,262,2014-10-14,3248,1524,2014-11-19,694,226,2014-09-04,1956,350,2014-11-07,30620,25310,2013-11-21,7348,20518,2013-11-01,32540,5110
2014-08-07,1858,4432,2014-12-12,3372,13776,2013-10-01,642,220,2014-08-07,8562,2240,2014-06-09,298,12,2014-03-05,258,268,2014-12-15,258,378,2014-02-04,35334,2938,2014-11-14,218,460,2014-10-20,8,4,2014-12-19,2092,20,2014-01-15,40,98,2014-10-13,118,76,2014-11-18,1268,176,2014-09-03,1450,384,2014-11-06,3392,3394,2013-11-20,890,4814,2013-10-31,94716,3798
2014-08-06,8048,7648,2014-12-11,1896,7142,2013-09-30,1032,432,2014-08-06,2726,2248,2014-06-06,168,106,2014-03-04,1034,96,2014-12-12,90,94,2014-02-03,5260,5698,2014-11-13,110,50,2014-10-17,1280,1310,2014-12-18,262,50,2014-01-14,60,2,2014-10-10,440,452,2014-11-17,570,88,2014-09-02,2388,2148,2014-11-05,3302,1418,2013-11-19,1304,12460,2013-10-30,11646,7492
2014-08-05,8876,13198,2014-12-10,886,6772,2013-09-27,884,78,2014-08-05,3602,4192,2014-06-05,146,270,2014-03-03,202,188,2014-12-11,1864,530,2014-01-31,3430,2614,2014-11-12,162,250,2014-10-16,14,28,2014-12-17,66,126,2014-01-13,84,2,2014-10-09,660,208,2014-11-14,958,738,2014-08-29,976,1400,2014-11-04,1682,2980,2013-11-18,7202,17432,2013-10-29,12066,3368
2014-08-04,1398,8076,2014-12-09,2514,11890,2013-09-26,1504,230,2014-08-04,4694,2692,2014-06-04,162,32,2014-02-28,724,386,2014-12-10,2844,142,2014-01-30,2954,9156,2014-11-11,170,510,2014-10-15,26,28,2014-12-16,522,20,2014-01-10,20,0,2014-10-08,624,62,2014-11-13,2870,1422,2014-08-28,7004,5052,2014-11-03,1882,1120,2013-11-15,5382,2948,2013-10-28,3500,1394
2014-08-01,4156,17484,2014-12-08,3356,18518,2013-09-25,1684,10224,2014-08-01,15020,7228,2014-06-03,246,150,2014-02-27,848,430,2014-12-09,112,22,2014-01-29,9870,7044,2014-11-10,2636,2138,2014-10-14,50,6,2014-12-15,248,26,2014-01-09,2,2,2014-10-07,28,64,2014-11-12,3510,968,2014-08-27,1028,7680,2014-10-31,3242,306,2013-11-14,3040,3464,2013-10-25,564,348
2014-07-31,17782,9054,2014-12-05,1630,1930,2013-09-24,3030,568,2014-07-31,8414,4510,2014-06-02,476,104,2014-02-26,680,82,2014-12-08,50,116,2014-01-28,1102,2472,2014-11-07,130,58,2014-10-13,100,8,2014-12-12,184,2,2014-01-08,206,0,2014-10-06,316,114,2014-11-11,572,204,2014-08-26,3386,3854,2014-10-30,4792,4404,2013-11-13,3800,492,2013-10-24,826,1944
2014-07-30,4930,1742,2014-12-04,442,4452,2013-09-23,478,258,2014-07-30,6114,5252,2014-05-30,1232,294,2014-02-25,514,44,2014-12-05,144,2,2014-01-27,7352,10874,2014-11-06,42,6,2014-10-10,20,6,2014-12-11,80,98,2014-01-07,132,0,2014-10-03,1932,110,2014-11-10,906,354,2014-08-25,4118,4940,2014-10-29,1922,338,2013-11-12,20622,9446,2013-10-23,592,1300
2014-07-29,3548,1196,2014-12-03,2738,6476,2013-09-20,1500,388,2014-07-29,2328,2390,2014-05-29,570,494,2014-02-24,1158,742,2014-12-04,138,76,2014-01-24,5798,6552,2014-11-05,104,80,2014-10-08,220,2,2014-12-10,2,70,2014-01-06,6,0,2014-10-02,166,122,2014-11-07,958,714,2014-08-22,2718,15866,2014-10-28,3734,232,2013-11-11,7424,23154,2013-10-22,1158,7536
2014-07-28,310,458,2014-12-02,648,4256,2013-09-19,480,20,2014-07-28,1980,2366,2014-05-28,140,264,2014-02-21,3462,444,2014-12-03,614,8,2014-01-23,18194,10012,2014-11-04,48,2600,2014-10-07,6,0,2014-12-09,14,94,2014-01-03,4,20,2014-10-01,8478,6460,2014-11-06,4606,1242,2014-08-21,1764,1420,2014-10-27,1760,336,2013-11-08,46682,38068,2013-10-21,3644,5528
2014-07-25,4336,1594,2014-12-01,4250,2334,2013-09-18,954,110,2014-07-25,5250,19666,2014-05-27,348,82,2014-02-20,1562,202,2014-12-02,90,184,2014-01-22,2848,708,2014-11-03,4630,20032,2014-10-06,6,4,2014-12-08,166,44,2013-12-26,46,20,2014-09-30,66,20,2014-11-05,5340,3444,2014-08-20,10026,16238,2014-10-24,9936,1466,2013-11-07,2030,13338,2013-10-18,25858,5728
2014-07-24,5586,510,2014-11-28,348,760,2013-09-17,212,132,2014-07-24,2106,2674,2014-05-23,114,102,2014-02-19,1020,468,2014-12-01,220,46,2014-01-21,3704,2774,2014-10-31,7076,21012,2014-10-03,3622,574,2014-12-05,3294,10,2013-12-20,16,0,2014-09-29,254,40,2014-11-04,2306,1768,2014-08-19,10780,9846,2014-10-23,13922,624,2013-11-06,4864,32934,2013-10-17,12124,4672
2014-07-23,5082,8414,2014-11-26,832,510,2013-09-16,5578,458,2014-07-23,4396,5982,2014-05-22,354,90,2014-02-18,1174,274,2014-11-28,182,18,2014-01-17,8516,4416,2014-10-30,374,8162,2014-10-02,50,2,2014-12-04,190,26,2013-12-19,178,0,2014-09-26,172,912,2014-11-03,950,120,2014-08-18,1574,4472,2014-10-22,642,1294,2013-11-05,10930,2206,2013-10-16,16308,5582
2014-07-22,11976,31750,2014-11-25,1152,1086,2013-09-13,50,250,2014-07-22,3646,2122,2014-05-21,184,396,2014-02-14,4310,446,2014-11-26,164,8,2014-01-16,5564,4176,2014-10-29,10106,12024,2014-10-01,26,6,2014-12-03,70,150,2013-12-18,2,0,2014-09-25,52,136,2014-10-31,2724,480,2014-08-15,2906,698,2014-10-21,3040,928,2013-11-04,930,1660,2013-10-15,12858,7462
2014-07-21,9270,11574,2014-11-24,804,756,2013-09-12,186,270,2014-07-21,9636,4334,2014-05-20,244,172,2014-02-13,334,118,2014-11-25,126,40,2014-01-15,15480,4448,2014-10-28,374,10,2014-09-29,10,0,2014-12-02,58,84,2013-12-17,4,0,2014-09-24,444,466,2014-10-30,1814,366,2014-08-14,2700,3788,2014-10-20,3444,2510,2013-11-01,5660,828,2013-10-14,19460,2688
2014-07-18,15802,4866,2014-11-21,1680,524,2013-09-11,1590,170,2014-07-18,19792,14538,2014-05-19,288,112,2014-02-12,3738,264,2014-11-24,84,24,2014-01-14,18432,16076,2014-10-27,1174,2,2014-09-26,36,0,2014-12-01,2658,300,2013-12-16,24,34,2014-09-23,162,248,2014-10-29,2224,146,2014-08-13,5268,3892,2014-10-17,17748,14420,2013-10-31,1804,644,2013-10-11,7134,1904
2014-07-17,3452,4590,2014-11-20,5752,526,2013-09-10,370,22,2014-07-17,24394,12710,2014-05-16,228,482,2014-02-11,1316,138,2014-11-21,402,128,2014-01-13,6530,2096,2014-10-24,1418,3182,2014-09-25,2,12,2014-11-28,20,88,2013-12-12,2,0,2014-09-22,1806,36,2014-10-28,7136,3252,2014-08-12,2504,738,2014-10-16,6960,7728,2013-10-30,17718,3258,2013-10-10,19560,20570
2014-07-16,1936,6908,2014-11-19,6672,1036,2013-09-09,426,34,2014-07-16,30976,30406,2014-05-15,306,636,2014-02-10,470,8,2014-11-20,124,58,2014-01-10,13730,2326,2014-10-23,9742,394,2014-09-24,8,32,2014-11-25,188,20,2013-12-11,2,2,2014-09-19,1982,418,2014-10-27,926,362,2014-08-11,382,330,2014-10-15,3330,3846,2013-10-29,27422,520,2013-10-09,5502,1328
2014-07-15,1672,1900,2014-11-18,10376,1150,2013-09-06,558,180,2014-07-15,11180,14334,2014-05-14,400,906,2014-02-07,924,150,2014-11-19,172,66,2014-01-09,15544,3506,2014-10-22,264,498,2014-09-23,4,46,2014-11-24,558,292,2013-12-09,20,20,2014-09-18,6514,130,2014-10-24,2120,432,2014-08-08,1674,610,2014-10-14,4816,7324,2013-10-28,33568,6196,2013-10-08,2044,2054
2014-07-14,2790,9626,2014-11-17,502,434,2013-09-05,418,66,2014-07-14,7168,8076,2014-05-13,628,512,2014-02-06,132,72,2014-11-18,170,160,2014-01-08,1434,1708,2014-10-21,5250,326,2014-09-22,416,66,2014-11-21,58,16,2013-12-06,20,0,2014-09-17,8670,8798,2014-10-23,3232,840,2014-08-07,570,1620,2014-10-13,3768,6756,2013-10-25,4152,4764,2013-10-07,3150,3542
2014-07-11,9812,782,2014-11-14,1198,1688,2013-09-04,360,92,2014-07-11,5806,2974,2014-05-12,598,146,2014-02-05,630,1434,2014-11-17,1824,98,2014-01-07,2952,2060,2014-10-20,5192,5232,2014-09-19,268,636,2014-11-20,44,366,2013-12-05,40,0,2014-09-16,450,676,2014-10-22,372,186,2014-08-06,1028,9350,2014-10-10,9166,3834,2013-10-24,17380,6564,2013-10-04,4170,780
2014-07-10,880,644,2014-11-13,34764,958,2013-09-03,296,66,2014-07-10,3884,1738,2014-05-09,218,150,2014-02-04,824,42,2014-11-14,192,64,2014-01-06,7078,4470,2014-10-17,172,1000,2014-09-18,42,800,2014-11-19,126,114,2013-12-04,6,0,2014-09-15,9998,9170,2014-10-21,520,108,2014-08-05,1016,492,2014-10-09,10680,10414,2013-10-23,104798,34880,2013-10-03,2492,1786
2014-07-09,1434,9562,2014-11-12,832,368,2013-08-30,144,168,2014-07-09,4838,1226,2014-05-08,354,468,2014-02-03,5814,3896,2014-11-13,76,84,2014-01-03,1754,402,2014-10-16,62,28,2014-09-17,224,10,2014-11-18,292,12,2013-12-03,32,8,2014-09-12,1108,0,2014-10-20,726,808,2014-08-04,4602,662,2014-10-08,15280,12458,2013-10-22,1316,1674,2013-10-02,1370,1448
2014-07-08,1492,1314,2014-11-11,840,172,2013-08-29,562,62,2014-07-08,8740,4136,2014-05-07,2252,922,2014-01-31,116,68,2014-11-12,194,746,2014-01-02,2398,8208,2014-10-15,20,400,2014-09-16,2202,24,2014-11-17,560,186,2013-11-25,20,80,2014-09-11,504,70,2014-10-17,1000,912,2014-08-01,964,3644,2014-10-07,22502,9526,2013-10-21,11464,1450,2013-10-01,7994,2124
2014-07-07,2606,6888,2014-11-10,3334,1418,2013-08-28,354,400,2014-07-07,2384,2112,2014-05-06,164,272,2014-01-30,1646,6,2014-11-11,294,840,2013-12-31,5070,2226,2014-10-14,2,7164,2014-09-15,12,80,2014-11-14,452,114,2013-11-22,88,0,2014-09-10,72,26,2014-10-16,654,150,2014-07-31,4782,772,2014-10-06,16322,8710,2013-10-18,3412,6722,2013-09-30,9900,2672
2014-07-03,206,1478,2014-11-07,278,434,2013-08-27,142,284,2014-07-03,10960,1508,2014-05-05,298,248,2014-01-29,200,440,2014-11-10,146,232,2013-12-30,13300,730,2014-10-13,1090,10952,2014-09-12,18,2,2014-11-13,50,34,2013-11-19,36,0,2014-09-09,2792,100,2014-10-15,480,1058,2014-07-30,686,826,2014-10-03,46376,12752,2013-10-17,2128,4286,2013-09-27,15528,1496
2014-07-02,2402,4706,2014-11-06,1680,1738,2013-08-26,268,74,2014-07-02,5018,1206,2014-05-02,1006,360,2014-01-28,722,222,2014-11-07,122,3244,2013-12-27,496,310,2014-10-10,1176,2672,2014-09-11,576,200,2014-11-12,232,84,2013-11-15,2,8,2014-09-05,46,0,2014-10-14,1700,496,2014-07-29,34812,466,2014-10-02,3708,6354,2013-10-16,1766,730,2013-09-26,14078,156
2014-07-01,3226,3576,2014-11-05,4546,820,2013-08-23,150,210,2014-07-01,16364,6480,2014-05-01,1338,1392,2014-01-27,570,424,2014-11-06,348,276,2013-12-26,632,864,2014-10-09,3554,3624,2014-09-10,2,6,2014-11-11,354,562,2013-11-13,120,20,2014-09-03,14,14,2014-10-13,1002,1114,2014-07-28,1014,974,2014-10-01,1568,4718,2013-10-15,2816,3038,2013-09-25,13142,3766
2014-06-30,5650,7866,2014-11-04,2144,952,2013-08-22,364,20,2014-06-30,3452,936,2014-04-30,2798,1300,2014-01-24,5294,1592,2014-11-05,8124,96,2013-12-24,1254,416,2014-10-08,100,5770,2014-09-08,134,84,2014-11-10,22,0,2013-11-12,2,50,2014-09-02,118,104,2014-10-10,520,324,2014-07-25,740,386,2014-09-30,3408,6364,2013-10-14,2982,2548,2013-09-24,12448,1652
2014-06-27,2098,11134,2014-11-03,5232,840,2013-08-21,1792,360,2014-06-27,4136,938,2014-04-29,4976,1544,2014-01-23,5434,2818,2014-11-04,236,24,2013-12-23,2684,3178,2014-10-07,140,2742,2014-09-05,62,2044,2014-11-07,1268,102,2013-11-08,20,10,2014-08-29,172,66,2014-10-09,582,946,2014-07-24,1996,1450,2014-09-29,7802,10990,2013-10-11,21898,15208,2013-09-23,3046,1346
2014-06-26,6838,14136,2014-10-31,12786,400,2013-08-20,11340,602,2014-06-26,28308,2906,2014-04-28,3402,434,2014-01-22,686,564,2014-11-03,434,260,2013-12-20,3626,1912,2014-10-03,18,218,2014-09-04,292,8,2014-11-06,120,176,2013-11-07,20,24,2014-08-28,36,0,2014-10-08,540,310,2014-07-23,2438,3560,2014-09-26,12788,14966,2013-10-10,27004,26280,2013-09-20,21776,2730
2014-06-25,7900,1454,2014-10-30,2222,468,2013-08-19,1776,1526,2014-06-25,18314,5644,2014-04-25,424,1004,2014-01-21,2016,1484,2014-10-31,1136,350,2013-12-19,3034,6586,2014-10-02,230,2656,2014-09-03,290,286,2014-11-05,40,152,2013-11-04,50,0,2014-08-27,22,0,2014-10-07,598,308,2014-07-22,5944,6568,2014-09-25,3364,11106,2013-10-09,2996,27026,2013-09-19,4368,2088
2014-06-24,1090,1720,2014-10-29,3058,328,2013-08-16,1760,184,2014-06-24,4738,6088,2014-04-24,1406,386,2014-01-17,4068,910,2014-10-30,7348,1502,2013-12-18,10898,990,2014-10-01,204,3270,2014-09-02,54,360,2014-11-04,402,206,2013-10-28,62,0,2014-08-26,438,196,2014-10-06,1062,208,2014-07-21,1198,2194,2014-09-24,13512,20412,2013-10-08,54894,56050,2013-09-18,9654,2928
2014-06-23,6748,5708,2014-10-28,864,1068,2013-08-15,804,306,2014-06-23,3170,3550,2014-04-23,772,100,2014-01-16,2704,182,2014-10-29,3126,1228,2013-12-17,5788,1792,2014-09-30,2422,26034,2014-08-29,10,16,2014-11-03,498,66,2013-10-25,44,40,2014-08-25,230,162,2014-10-03,414,236,2014-07-18,1930,2576,2014-09-23,16342,17370,2013-10-07,3738,734,2013-09-17,4490,1972
2014-06-20,20664,12152,2014-10-27,2726,1154,2013-08-14,4086,494,2014-06-20,12682,3586,2014-04-22,468,218,2014-01-15,5886,78,2014-10-28,298,116,2013-12-16,3418,3120,2014-09-29,120,8878,2014-08-28,44,4,2014-10-31,3470,488,2013-10-24,118,326,2014-08-22,6,120,2014-10-02,288,240,2014-07-17,866,690,2014-09-22,1172,2192,2013-10-04,950,1958,2013-09-16,1144,1486
2014-06-19,3666,5270,2014-10-24,8246,1252,2013-08-13,1086,88,2014-06-19,33764,4084,2014-04-21,278,128,2014-01-14,1728,286,2014-10-27,420,94,2013-12-13,11550,14544,2014-09-26,58,590,2014-08-27,28,12,2014-10-30,384,190,2013-10-23,14,0,2014-08-21,126,36,2014-10-01,3870,970,2014-07-16,1528,2208,2014-09-19,7816,1068,2013-10-03,1288,1322,2013-09-13,2738,1236
2014-06-18,5484,5958,2014-10-23,18458,3720,2013-08-12,2220,396,2014-06-18,3262,1386,2014-04-17,44,162,2014-01-13,590,118,2014-10-24,1392,172,2013-12-12,8012,5906,2014-09-25,296,4054,2014-08-26,2,18,2014-10-29,70,612,2013-10-21,20,0,2014-08-20,174,280,2014-09-30,170,116,2014-07-15,3954,826,2014-09-18,3848,780,2013-10-02,4952,5432,2013-09-12,5226,4126
2014-06-17,2834,7002,2014-10-22,2786,1524,2013-08-09,328,282,2014-06-17,1598,1658,2014-04-16,120,54,2014-01-10,860,334,2014-10-23,714,126,2013-12-11,1218,2022,2014-09-24,48,22,2014-08-25,4,30,2014-10-28,660,868,2013-10-18,28,10,2014-08-19,264,0,2014-09-29,516,186,2014-07-14,2192,1318,2014-09-17,3108,1554,2013-10-01,1334,1186,2013-09-11,1790,3530
2014-06-16,24826,11332,2014-10-21,6706,1656,2013-08-08,2360,2296,2014-06-16,1422,1578,2014-04-15,358,118,2014-01-09,5258,290,2014-10-22,682,58,2013-12-10,7236,9820,2014-09-23,1600,3488,2014-08-21,42,28,2014-10-27,3324,2526,2013-10-16,18,0,2014-08-18,7342,198,2014-09-26,636,326,2014-07-11,3198,4808,2014-09-16,2758,1584,2013-09-30,2140,3678,2013-09-10,16764,1586
2014-06-13,3850,1394,2014-10-20,28138,2656,2013-08-07,2324,1652,2014-06-13,2226,2620,2014-04-14,300,276,2014-01-08,3578,152,2014-10-21,11434,264,2013-12-09,3102,38844,2014-09-22,746,4346,2014-08-20,42,72,2014-10-24,8166,1650,2013-10-15,110,2,2014-08-15,870,112,2014-09-25,534,478,2014-07-10,2034,1192,2014-09-15,2318,912,2013-09-27,1368,5302,2013-09-09,8926,6526
2014-06-12,8078,9472,2014-10-17,4110,634,2013-08-06,388,194,2014-06-12,1702,1288,2014-04-11,396,384,2014-01-07,626,12,2014-10-20,2350,790,2013-12-06,4312,6018,2014-09-19,1172,12888,2014-08-19,428,388,2014-10-23,5374,5234,2013-10-14,4,0,2014-08-14,12,88,2014-09-24,306,56,2014-07-09,9026,3998,2014-09-12,1766,920,2013-09-26,4318,1358,2013-09-06,6066,4662
2014-06-11,7542,11506,2014-10-16,4854,5200,2013-08-05,130,16,2014-06-11,1844,2204,2014-04-10,842,286,2014-01-06,322,378,2014-10-17,226,200,2013-12-05,3354,824,2014-09-18,392,3442,2014-08-18,32,34,2014-10-22,4356,2246,2013-10-09,6,2,2014-08-13,60,22,2014-09-23,432,714,2014-07-08,3618,5036,2014-09-11,1212,382,2013-09-25,2750,15066,2013-09-05,3076,3920
2014-06-10,5086,1854,2014-10-15,5124,2822,2013-08-02,374,32,2014-06-10,2812,1536,2014-04-09,1436,62,2014-01-03,500,26,2014-10-16,1588,784,2013-12-04,3198,1214,2014-09-17,2336,3856,2014-08-15,1060,274,2014-10-21,892,744,2013-10-08,10,102,2014-08-11,44,0,2014-09-22,1348,348,2014-07-07,12524,6750,2014-09-10,716,1164,2013-09-24,18924,8590,2013-09-04,5634,1002
2014-06-09,3350,4776,2014-10-14,2584,3704,2013-08-01,702,60,2014-06-09,3862,2656,2014-04-08,1608,88,2014-01-02,518,914,2014-10-15,170,86,2013-12-03,1836,3402,2014-09-16,104,38,2014-08-14,108,66,2014-10-20,526,942,2013-10-04,2,0,2014-08-08,12,0,2014-09-19,1234,420,2014-07-03,15908,22042,2014-09-09,2072,1654,2013-09-23,17080,1358,2013-09-03,7356,5508
2014-06-06,10372,4546,2014-10-13,2864,1948,2013-07-31,490,162,2014-06-06,8204,3050,2014-04-07,302,752,2013-12-31,296,120,2014-10-14,150,126,2013-12-02,2918,1164,2014-09-15,342,548,2014-08-13,6,120,2014-10-17,354,142,2013-10-01,4,34,2014-08-07,112,0,2014-09-18,1902,590,2014-07-02,4782,4308,2014-09-08,196,274,2013-09-20,4108,16732,2013-08-30,3676,2850
2014-06-05,6234,12242,2014-10-10,6276,7394,2013-07-30,358,68,2014-06-05,6030,976,2014-04-04,3008,876,2013-12-30,430,142,2014-10-13,350,400,2013-11-29,522,490,2014-09-11,1100,686,2014-08-12,88,8,2014-10-16,246,204,2013-09-30,20,0,2014-08-06,102,54,2014-09-17,804,218,2014-07-01,8392,1154,2014-09-05,744,232,2013-09-19,5526,2358,2013-08-29,17606,1080
2014-06-04,4846,6462,2014-10-09,2114,3638,2013-07-29,122,50,2014-06-04,31954,15172,2014-04-03,1866,754,2013-12-27,1234,132,2014-10-10,206,348,2013-11-27,1304,1668,2014-09-10,1792,9870,2014-08-11,46,0,2014-10-15,1470,1092,2013-09-27,4,68,2014-08-05,76,0,2014-09-16,456,50,2014-06-30,12884,6186,2014-09-04,652,248,2013-09-18,67516,26552,2013-08-28,578,754
2014-06-03,6278,14582,2014-10-08,6378,1432,2013-07-26,534,224,2014-06-03,2224,958,2014-04-02,660,1198,2013-12-26,112,156,2014-10-09,406,298,2013-11-26,10354,978,2014-09-09,282,2178,2014-08-08,62,24,2014-10-14,94,496,2013-09-26,20,0,2014-08-04,56,14,2014-09-15,570,238,2014-06-27,10480,3552,2014-09-03,248,632,2013-09-17,41822,43936,2013-08-27,5932,3718
2014-06-02,32558,16826,2014-10-07,1176,1134,2013-07-25,86,92,2014-06-02,6542,1594,2014-04-01,296,24,2013-12-24,168,102,2014-10-08,5756,1232,2013-11-25,1724,1404,2014-09-08,1036,20372,2014-08-07,338,688,2014-10-13,214,4272,2013-09-24,20,34,2014-08-01,934,44,2014-09-12,1082,552,2014-06-26,18492,11648,2014-09-02,326,164,2013-09-16,165914,20470,2013-08-26,1458,2228
2014-05-30,23376,25202,2014-10-06,4494,14936,2013-07-24,104,208,2014-05-30,3876,2320,2014-03-31,954,160,2013-12-23,424,210,2014-10-07,164,230,2013-11-22,2596,1048,2014-09-05,92,0,2014-08-06,112,202,2014-10-10,22,832,2013-09-20,244,168,2014-07-31,1214,156,2014-09-11,1036,652,2014-06-25,4814,2372,2014-08-29,458,312,2013-09-13,21584,7730,2013-08-23,4662,2338
2014-05-29,11548,12904,2014-10-03,1762,626,2013-07-23,226,314,2014-05-29,6814,1654,2014-03-28,896,880,2013-12-20,3190,106,2014-10-06,1062,366,2013-11-21,11894,2278,2014-09-04,1326,274,2014-08-05,270,134,2014-10-09,420,326,2013-09-19,8,0,2014-07-30,100,214,2014-09-10,9500,4374,2014-06-24,11436,3556,2014-08-28,458,290,2013-09-12,6114,3128,2013-08-22,1604,7654
2014-05-28,44564,39316,2014-10-02,2452,634,2013-07-22,312,54,2014-05-28,1364,2146,2014-03-27,818,186,2013-12-19,562,106,2014-10-03,3586,266,2013-11-20,2724,17700,2014-09-03,168,62,2014-08-04,156,86,2014-10-08,548,298,2013-09-17,104,0,2014-07-29,426,608,2014-09-09,234,168,2014-06-23,13978,4606,2014-08-27,1038,370,2013-09-11,1110,940,2013-08-21,5388,2536
2014-05-27,18630,11942,2014-10-01,3540,1228,2013-07-19,1060,186,2014-05-27,4670,2214,2014-03-26,3546,516,2013-12-18,280,56,2014-10-02,2224,250,2013-11-19,3914,1920,2014-09-02,158,112,2014-08-01,188,2342,2014-10-07,128,18,2013-09-16,26,0,2014-07-28,2206,2082,2014-09-08,612,392,2014-06-20,9612,7360,2014-08-26,500,330,2013-09-10,1994,1248,2013-08-20,3700,1832
2014-05-23,19670,11640,2014-09-30,1612,354,2013-07-18,180,4,2014-05-23,2290,3262,2014-03-25,256,458,2013-12-17,412,88,2014-10-01,4500,100,2013-11-18,3792,2812,2014-08-29,8,6,2014-07-31,164,106,2014-10-06,8556,4254,2013-09-13,2,20,2014-07-25,372,144,2014-09-05,792,478,2014-06-19,4654,2012,2014-08-25,1408,330,2013-09-09,1206,1316,2013-08-19,3848,1930
2014-05-22,14090,4908,2014-09-29,230,522,2013-07-17,142,122,2014-05-22,3180,4220,2014-03-24,456,964,2013-12-16,464,20,2014-09-30,4400,818,2013-11-15,2812,1842,2014-08-28,74,134,2014-07-30,884,706,2014-10-03,150,888,2013-09-12,20,42,2014-07-24,5438,112,2014-09-04,756,470,2014-06-18,5064,172,2014-08-22,1132,1512,2013-09-06,3426,822,2013-08-16,2202,3006
2014-05-21,2256,2502,2014-09-26,724,1144,2013-07-16,122,58,2014-05-21,3470,2100,2014-03-21,202,502,2013-12-13,828,112,2014-09-29,276,130,2013-11-14,5806,564,2014-08-27,1390,0,2014-07-29,1106,2974,2014-10-02,214,1472,2013-09-09,40,20,2014-07-23,70,6,2014-09-03,1634,702,2014-06-17,3356,7800,2014-08-21,3050,1010,2013-09-05,9828,1306,2013-08-15,20910,7514
2014-05-20,8884,7620,2014-09-25,690,732,2013-07-15,100,0,2014-05-20,1958,2566,2014-03-20,82,210,2013-12-12,336,8,2014-09-26,676,110,2013-11-13,2296,2886,2014-08-26,24,116,2014-07-28,550,1454,2014-10-01,260,3282,2013-09-04,68,52,2014-07-22,132,8,2014-09-02,780,78,2014-06-16,3312,1268,2014-08-20,2644,2046,2013-09-04,4370,576,2013-08-14,6844,1660
2014-05-19,4750,1632,2014-09-24,1326,570,2013-07-12,3260,116,2014-05-19,1926,15110,2014-03-19,62,166,2013-12-11,542,338,2014-09-25,364,210,2013-11-12,2810,2594,2014-08-25,74,20,2014-07-25,32,50,2014-09-30,6758,10926,2013-09-03,60,56,2014-07-21,44,4,2014-08-29,888,188,2014-06-13,3682,364,2014-08-19,6734,3216,2013-09-03,1530,416,2013-08-13,996,3754
