2014-09-18,168,70,550800
2014-09-17,1846,82,456300
2014-09-16,444,172,821700
2014-09-15,874,60,703000
2014-09-12,382,104,526800
2014-09-11,366,162,696800
2014-09-10,674,2,322800
2014-09-09,6368,284,543200
2014-09-08,380,20,441900
2014-09-05,4660,2164,791600
2014-09-04,608,580,832400
2014-09-03,2260,736,2533600
2014-09-02,60,586,515500
2014-08-29,170,20,221200
2014-08-28,46,150,333000
2014-08-27,176,36,230300
2014-08-26,538,92,299100
2014-08-25,152,38,300700
2014-08-22,1168,296,323800
2014-08-21,846,26,214900
2014-08-20,892,20,341500
2014-08-19,676,260,307400
2014-08-18,2442,242,352900
2014-08-15,4924,804,550000
2014-08-14,896,12,548800
2014-08-13,294,268,326100
2014-08-12,994,814,514300
2014-08-11,940,540,520000
2014-08-08,128,572,323000
2014-08-07,800,322,541300
2014-08-06,1882,1302,484100
2014-08-05,1526,1382,1743300
2014-08-04,1794,2912,753300
2014-08-01,230,1450,598800
2014-07-31,1492,156,872700
2014-07-30,1374,196,659800
2014-07-29,76,1652,739700
2014-07-28,18,8,272300
2014-07-25,680,146,343700
2014-07-24,498,46,421500
2014-07-23,192,178,417600
2014-07-22,60,58,521900
2014-07-21,72,148,460100
2014-07-18,64,20,450100
2014-07-17,336,160,718300
2014-07-16,228,102,830200
2014-07-15,376,6246,480800
2014-07-14,582,944,422100
2014-07-11,102,104,425100
2014-07-10,1076,190,554200
2014-07-09,216,94,578200
2014-07-08,190,288,1151100
2014-07-07,46,412,627400
2014-07-03,196,8,284700
2014-07-02,272,72,327400
2014-07-01,530,28,564600
2014-06-30,118,18,651300
2014-06-27,190,20,422800
2014-06-26,428,100,443100
2014-06-25,816,478,361400
2014-06-24,1028,482,429600
2014-06-23,110,58,304200
2014-06-20,346,130,461200
2014-06-19,448,424,578500
2014-06-18,54,232,480800
2014-06-17,920,2144,765900
2014-06-16,934,348,702900
2014-06-13,228,500,830300
2014-06-12,228,270,493400
2014-06-11,102,112,308100
2014-06-10,84,10,485800
2014-06-09,298,12,478700
2014-06-06,168,106,352600
2014-06-05,146,270,621500
2014-06-04,162,32,511600
2014-06-03,246,150,646800
2014-06-02,476,104,560800
2014-05-30,1232,294,795600
2014-05-29,570,494,516600
2014-05-28,140,264,640200
2014-05-27,348,82,698500
2014-05-23,114,102,737900
2014-05-22,354,90,599200
2014-05-21,184,396,984600
2014-05-20,244,172,849600
2014-05-19,288,112,944100
2014-05-16,228,482,613300
2014-05-15,306,636,618700
2014-05-14,400,906,549000
2014-05-13,628,512,778100
2014-05-12,598,146,936700
2014-05-09,218,150,892400
2014-05-08,354,468,1108100
2014-05-07,2252,922,1856300
2014-05-06,164,272,1416200
2014-05-05,298,248,768900
2014-05-02,1006,360,870200
2014-05-01,1338,1392,1489700
2014-04-30,2798,1300,4185800
2014-04-29,4976,1544,1792000
2014-04-28,3402,434,1707400
2014-04-25,424,1004,1012500
2014-04-24,1406,386,915700
2014-04-23,772,100,446900
2014-04-22,468,218,661300
2014-04-21,278,128,625000
2014-04-17,44,162,483800
2014-04-16,120,54,639500
2014-04-15,358,118,567900
2014-04-14,300,276,596200
2014-04-11,396,384,799300
2014-04-10,842,286,693500
2014-04-09,1436,62,631000
2014-04-08,1608,88,780100
2014-04-07,302,752,1192100
2014-04-04,3008,876,1414400
2014-04-03,1866,754,1156100
2014-04-02,660,1198,643000
2014-04-01,296,24,798800
2014-03-31,954,160,694600
2014-03-28,896,880,789800
2014-03-27,818,186,835000
2014-03-26,3546,516,1121300
2014-03-25,256,458,958700
2014-03-24,456,964,750400
2014-03-21,202,502,1720600
2014-03-20,82,210,331600
2014-03-19,62,166,584600
2014-03-18,196,74,628100
2014-03-17,282,180,523500
2014-03-14,444,166,459600
2014-03-13,504,3242,727800
2014-03-12,522,1342,617700
2014-03-11,178,494,807300
2014-03-10,308,368,735400
2014-03-07,238,124,780700
2014-03-06,144,98,497100
2014-03-05,78,382,567100
2014-03-04,278,148,430500
2014-03-03,208,182,914500
2014-02-28,138,92,664600
2014-02-27,94,142,528700
2014-02-26,3068,18,695600
2014-02-25,82,8,347400
2014-02-24,102,144,608300
2014-02-21,176,36,358000
2014-02-20,188,454,499300
2014-02-19,376,166,662500
2014-02-18,1408,406,831300
2014-02-14,180,60,896900
2014-02-13,548,210,764900
2014-02-12,468,242,733900
2014-02-11,520,90,942200
2014-02-10,584,188,596500
2014-02-07,370,170,678700
2014-02-06,264,408,610300
2014-02-05,524,812,759800
2014-02-04,4978,1486,874300
2014-02-03,5438,664,2087700
2014-01-31,1362,760,1361400
2014-01-30,8474,3250,3002400
2014-01-29,214,1720,757900
2014-01-28,184,40,577400
2014-01-27,326,1094,655100
2014-01-24,24,174,737000
2014-01-23,32,380,641500
2014-01-22,4,196,453300
2014-01-21,164,360,715700
2014-01-17,206,486,399500
2014-01-16,134,32,597000
2014-01-15,184,120,331200
2014-01-14,106,80,397400
2014-01-13,46,70,299500
2014-01-10,158,28,364700
2014-01-09,318,42,421200
2014-01-08,188,72,400700
2014-01-07,52,24,287900
2014-01-06,66,162,434400
2014-01-03,936,30,192300
2014-01-02,474,66,231800
2013-12-31,134,68,376300
2013-12-30,102,28,217300
2013-12-27,4200,250,196500
2013-12-26,272,84,220900
2013-12-24,22,22,115400
2013-12-23,96,102,397200
2013-12-20,462,524,897800
2013-12-19,386,286,379400
2013-12-18,110,112,438800
2013-12-17,14,2,616900
2013-12-16,6,20,246800
2013-12-13,8,18,337600
2013-12-12,72,20,431700
2013-12-11,44,222,306800
2013-12-10,368,4,337800
2013-12-09,56,28,466700
2013-12-06,82,278,494600
2013-12-05,138,46,549900
2013-12-04,106,104,382600
2013-12-03,126,424,400700
2013-12-02,232,92,484000
