2013-06-18,4668,1726,2349600
2013-06-17,11926,22100,4841300
2013-06-14,19566,8810,9007100
2013-06-13,1104,622,1523900
2013-06-12,286,278,1413000
2013-06-11,1574,1666,1721600
2013-06-10,1126,436,2252400
2013-06-07,398,202,1480600
2013-06-06,3242,2244,1592800
2013-06-05,14328,4628,2444200
2013-06-04,11250,1038,1724000
2013-06-03,6356,2354,1557600
2013-05-31,476,952,3592800
2013-05-30,1976,144,1922000
2013-05-29,270,924,1621400
2013-05-28,2976,1412,1388600
2013-05-24,1092,336,1425600
2013-05-23,1106,250,1526000
2013-05-22,440,1102,1794000
2013-05-21,264,320,1811000
2013-05-20,1652,424,1890400
2013-05-17,1546,802,1313600
2013-05-16,5784,1568,1820400
2013-05-15,1972,666,1972000
2013-05-14,1504,2270,1328100
2013-05-13,428,262,1612300
2013-05-10,88,140,1844600
2013-05-09,430,836,1580800
2013-05-08,974,4858,2549700
