2014-07-10,246,58,676600
2014-07-09,246,150,591800
2014-07-08,1126,1798,1487800
2014-07-07,1626,5972,1105700
2014-07-03,102,160,1007500
2014-07-02,244,3922,733300
2014-07-01,94,2032,1267800
2014-06-30,96,400,763300
2014-06-27,208,148,1077500
2014-06-26,38,58,558900
2014-06-25,76,130,628000
2014-06-24,236,40,695800
2014-06-23,332,96,535200
2014-06-20,220,38,907800
2014-06-19,218,56,712800
2014-06-18,264,4,466600
2014-06-17,164,134,1040500
