368320
284602
106586
143732
43816
67862
80376
108820
68198
73120
71168
96784
15032
23558
23288
25460
23956
25244
70916
34618
59668
50392
75600
68450
48240
33370
90258
33444
34086
28006
34254
27448
31598
34506
44186
59768
50950
18424
33414
27108
18530
32836
24214
26666
38312
76212
33008
53806
44734
35640
32654
97866
26988
57872
22440
21344
35674
24308
57506
65242
78884
44768
34262
20246
26720
16426
22696
36110
40338
31916
25138
54624
23144
21980
21188
42012
35148
25550
19804
39124
30240
29992
28382
40210
39028
67972
53056
67794
50706
31516
30144
59218
18044
23152
17296
30294
16452
33558
32774
33808
71848
38476
37994
28366
54742
65496
40238
12098
62168
65720
29654
25234
27244
18224
28618
28576
49356
28690
52226
39662
49912
58836
44728
42862
33552
18340
16918
22958
36000
48966
33428
37832
55556
76502
59030
81768
18872
19182
37722
27590
30406
35578
40504
39528
48156
51020
59396
62944
83414
58008
75400
40578
42412
27804
16842
18100
23032
35276
55126
14820
71074
45516
21194
15120
17632
24958
24188
40384
25154
30120
39982
63122
25808
